# Interlingua translation file: English -> ar
# Format: hash<TAB>translation
hash	translation
320f37346da92040	يتكيف
4c81dadb36ac1080	تكيّفي
4f0d39671740b040	يتكيف
ffb352e13fd28040	يضيف
2bee98317da6a040	أضاف
cad9cbe4c3220040	يُدمن
45a56feee1bb8080	مدمن
7cd90812589ba080	مسبب للإدمان
b428a8582380a080	إدماني
995d68c7d5a6f040	يضيف
6bb6e92db32d70c0	بالإضافة
543d3ab02bdec080	إضافي
fc666635f5471040	يخاطب
8367ed1cbef0b080	قابل للعنونة
f15d599fb1805040	خاطب
c2546a4cb03de040	يخاطب
048ec15dfb105040	يعالج
ad9530c845c52040	يضيف
4969eeda6fb2f080	ماهر
d0aba09c766cc080	كافٍ
f409da41589f30c0	بشكل كافٍ
9dae799b676f3040	يلتزم
3aebe288d9987040	التزم
b94c4d4177d66080	لاصق
bc12725a53958040	يلتزم
f77e24ed7606f040	يلتزم
55e09a28ac89a080	لاصق
c4b9d1e0ae784080	كظوم
87a2b849c728f340	وداعاً
b5dc9b4a5682c340	مع السلامة
73e608221c005080	شحمي
984bad50f1fef080	مجاور
8c34281d3f04a080	مجاور
31461680ea4c3080	مساعد
0d787a5598f36040	يؤجل
8c56b0aec6af2040	أجل
8c56b0aec6af2080	مؤجل
7f041d93ccefe040	حُكِم عليه
5f5af45500982040	فصل في
fe606b28cba18080	مساعد
4fd20f1eb97cf040	يعدّل
46d7364792e00080	قابل للتعديل
e55a2d6a1cd8b080	معدّل
e55a2d6a1cd8b040	عُدّل
4ce41540b4428040	يُعدِّل
a4bb14fbf9fe8040	يضبط
a1870569f2f24080	مساعد
f6272c85d8f20040	يُدير
1dddfc3a4362d040	أُدير
33fe098febb57040	يدير
9cee523b9503c040	يدير
cd2a9aadcda1f0c0	إدارياً
0e303924777ed080	مثير للإعجاب
c652680d570710c0	بشكل مُعجَب
a51b4b8f48a31040	يعجب بـ
185b818da4382040	أعجب بـ
67f5ec4786cf7080	معجب
67f5ec4786cf7040	يُعجب بـ
d2679326ef1ee080	مقبول
aad044a8f158a040	يعترف
1d725f77cd212040	يعترف
33668fb489ea5040	اُعترف
6b9d03d86417c0c0	باعتراف الجميع
c1ff4737ce52c040	يعترف
310f243f60d46040	وبّخ
220d6a786a94a080	مراهق
880865b207f6a040	يتبنى
3074379ee66ff040	تبنى
9a89eabaec9d1040	يتبنى
1efe396d00131080	بالتبني
ff3d55dc0be74040	يتبنى
7d65f6b764182080	محبوب
2c4d83d104f24040	يعشق
f6850e0fbe227040	عشق
1c2b39cb24724040	يُزيّن
90c620feac277080	مزين
90c620feac277040	زين
445dbf5e347a7080	كظري
5c3931f74a295080	أدرينالي
991d425e5a5c1080	أدرياتيكي
c0c9dab29abdc080	طافٍ
c0c9dab29abdc0c0	على غير هدى
c6b74008c3334040	امتزَّ
359b5dcc482a5040	يتقدم
2bd12e961479e040	يتقدم
c485399659a19040	يتقدم
2f485848c1dde080	مفيد
03262af3667ce080	سبتي
68f962afec05d080	مغامر
2f8b7c8fd8b39080	عدائي
9b2cc0d673d87080	سلبي
656050c331aa60c0	سلباً
7b1de3075272b040	يعلن
3ac53981ec18a040	يُعلن
ad88da308136a080	مستحسن
656115316b338040	ينصح
3545f27037c03040	نُصح
3545f27037c03080	منصوح
908abc416e122040	ينصح
bc4e2e070e61e040	ينصح
3089bafa4bc9b040	يدافع
887237ec73d96040	دافع عن
887237ec73d96080	مدعوم
cfb13d2d8bdba040	يُناصر
d1208896e3471040	يدافع عن
70330105eb87a080	إيجي
c135d92bd2adf080	جوي
bf80c2630cd3c080	جوي
a54cae2514be9080	هوائي
6a63ff9f45038080	ديناميكي هوائي
3f10146390695080	ملاحي جوي
cf82a9ab3bdfa080	فضائي
788c758491e5d080	جمالي
dd8c4a48d20740c0	جمالياً
948bc093ea6130c0	بعيداً
25d1cda2eba07040	يؤثر
27a12454cd6c1040	أثر
d99bacaa60e6c040	يؤثر
d99bacaa60e6c080	مؤثر
ed2aefdbf3398080	حنون
2e87252973ff80c0	بمودة
9783dda25bc3c080	عاطفي
fe0ad04b213e0040	يؤثر
6dc4732a6b83f080	وارد
f0a400d6345ce040	ينتسب
7bb51b07b9c0b080	تابع
92aad9a15ae0b080	أفيني
59b664dc4e9d4040	يؤكد
6bec709bbfa18080	إيجابي
af5854b95e6760c0	بالإيجاب
35acfca52d788040	أكد
46f8ccc659f15040	يؤكد
46f8ccc659f15080	مؤكد
b4b704a3be4a3040	يؤكد
454ba76239ab0040	يُلصق
683f0e0d88471040	ألصق
683f0e0d88471080	ملصق
9e520050282e7080	مصاب
9e520050282e7040	ابتلي
019f25846d4bc080	ميسور
572bb8e490978040	يتحمّل
e79a1f192b1510c0	بأسعار معقولة
7e1beb571583b040	وفر
635371c74d8c7040	يُتيح
cbb538d96ed36040	يوفر
cf1069dec5058040	يُهين
a54986f6dd545080	أفغاني
d87dc7b3588e6080	أفغاني
d0c0422c4b8480c0	بعيداً
4604dbfc3b85b080	طافٍ
4604dbfc3b85b0c0	على الماء
e3d3a3d18bc6b0c0	جاري
e3d3a3d18bc6b080	سيراً
db76302c2dd5c080	المذكور آنفاً
deca65960d86c080	المذكور آنفاً
f29858ccdb521080	خائف
787883e407f090c0	في المؤخرة
787883e407f09080	خلفي
8c49910fe30214c0	بعد
8c49910fe3021200	بعدما
ead34a451826d080	بعد المدرسة
a950cb5d7e8660c0	بعد ذلك
76c7ae571b93c0c0	مرة أخرى
52359cb0b6a524c0	ضد
3b1271392b495080	فاغر
c3a7bc15181ec080	متقدم في السن
17b694bd47a6b080	خالد
ca3df0acede14040	يُفاقِم
a93f04f1c4de9080	مشدد
a93f04f1c4de9040	فاقم
69f2afa29a04f080	مُفاقم
df34966ac62b3040	يجمّع
5ba191ad64b9e040	جمع
706bcd4602e25040	يجمع
7e384ca72cbb7040	يجمع
7692167410834080	عدواني
ffe28c8c277140c0	بعدوانية
6f6bc39432281080	مظلوم
15576e8f46eb3080	رشيق
b119b7c25219a080	متقدم بالسن
1fdd56c01608c080	مضطرب
1fdd56c01608c040	أثار
4d7eb57d0c49a080	لاأدري
5e64a547207ba0c0	منذ
2df7e681053a3080	مُؤلِم
96142014404b1080	زراعي
69cd019f95634040	يوافق
40ecfee2e4c0c080	موافق
2838f1e6d8b84040	وافق
a164bf29b9389040	يوافق
b833573a32c5b040	يوافق
8888afcfab999080	زراعي
451bc9a2f9a70340	آها
27c93c7bbc0330c0	أمام
57ff4b549786f340	أهم
b8461e274bbb8340	أهوي
c985aed1f5304040	يساعد
00fe297404171040	ساعد
40ce24317336d040	يساعد
4603035e930a5040	يُؤلم
d3f2fcf3960e3080	مريض
b3bffc67a5797040	يهدف
15e5d3cc87826040	استُهدف
15e5d3cc87826080	موجَّه
b72248bc341e7040	يهدف
d65f13d928108040	يهدف
5103797c7591a080	محمول جواً
3d0cd3f8dd960040	يرتش
c0fc760a997b5040	بث
a4eb0b2f88047040	يبث
aef382b6545bd040	ينقل جواً
49f9f4b993a3f040	يبث
c492206c1e198080	محكم الإغلاق
e40ab010c780b080	هوائي
7ba768401e4920c0	المعروف أيضاً بـ
06f74f28ecc21080	شبيه
00a4954ccc2274c0	على طريقة
937388fb99a42040	ينذر
a0b0470c17285080	منزعج
a0b0470c17285040	أنذر
c0e95a9fc37dc080	مقلق
e065c4677d281340	للأسف
5ae1d0c037dcc080	ألاسكي
669aef345aa54080	ألباني
7a4b0649c6d2b200	وإن كان
9d50a3386b5bd080	أمهق
e862055146d4f080	كحولي
f4d1a2430d6e3040	ينبه
40bcb8a4335a0040	نبه
40bcb8a4335a0080	منبه
8b1d852e1cc8a040	ينبه
1770f5dfc1e0d040	ينبه
4834665153c06080	أليوتي
425f15dbfeb4a080	طحلبي
d96a738ec32a8080	جبري
2b68cdd1168e9080	جزائري
da8f63bccf0a1080	خوارزمي
2e9bb3590a5b3080	أجنبي
b3bb5042b5033040	يُنفِّر
043a9a0755fc8080	منعزل
043a9a0755fc8040	نفر
004bda713bfbe080	مُنفِّر
004bda713bfbe040	يُنفِّر
bbdffd8aa20a2040	ينزل
bbdffd8aa20a2080	مُشتعِل
6344e1e6eefd4040	يوازي
b0cfd363098f9080	مُصطف
c79f15e078623040	يحاذي
a51720cbabc36040	يُحاذي
8c53d746ef76c080	متشابه
8c53d746ef76c0c0	بالمثل
bb66440e6b992040	يُصفّ
01820195a7136080	أليفاتي
ad469b56537a4080	قلوي
513a2286f3fd3080	كل
513a2286f3fd3540	الجميع
360326772adb8040	يدعي
6de9752c78477080	مزعوم
560417afa19910c0	على ما يُزعم
5355a9d698c21040	يزعم
ee254c2fef291040	يزعم
399b4f184c5b3080	رمزي
1445fb50a4ac50c0	سريع
1d9cc992261ba080	أليلي
e68d7fea93945080	مسبب للحساسية
e3d7bc60bb435080	حساس
f9e8f8b5f83f4040	يخفف
9b24ad1897edf040	خفّف
9b24ad1897edf080	مُخفَّف
113b12b6d85cc040	يُخفف
ae1387498eaa9080	متحالف
0e73726097154040	يُخصِّص
33b06cb82eeb9040	خصص
e4938edd16484040	يخصص
9ed7cdf226d43040	يخصص
9be3eb2ac07a4040	يُخصص
d95c0544b54af040	خصص
8c4523e3ae047040	يسمح
912fc0caf77e6080	مسموح
1ce8afdb75639040	سمح
a9aff46ac0871040	يسمح
5e7d184f7ab92040	يسمح
a09a3e520a917040	أشار
4e8b585d6ae44040	يغري
77376bf5ffa97080	جذاب
948328d24c640080	طميي
dee7192b072e5040	يتحالف
dfb7b19642155080	قدير
6ffdf66ca88420c0	تقريباً
f5d064d42f9260c0	عالياً
dae4f011a81da340	ألوها
7f88f1ea635b20c0	وحده
d1c4c4881d27b4c0	على طول
d1c4c4881d27b0c0	معاً
d4fc4d2552b064c0	بجانب
e70cb269adc70080	متحفظ
e70cb269adc700c0	بعيداً
3015219afa18f0c0	بصوت عالٍ
2cb8a2f3c20af080	أبجدي
fb89b29d2a442080	أبجدي
73658cec8a1780c0	أبجدياً
ded0e77f613f5080	أبجدي رقمي
525fbdfa0281b080	أبجدي رقمي
dfcc8a4de0990080	ألبي
85b21cdc7aa630c0	بالفعل
9fca80873cdde080	بخير
9fca80873cdde0c0	حسناً
02c3d3fad0a940c0	أيضاً
0aa17e1d59999040	يغيّر
903a719497233080	معدّل
903a719497233040	عُدّل
41daf879cb35c040	يغير
73654c60e38e1080	بديل
73654c60e38e1040	يتناوب
d56a9e93850be0c0	بالتناوب
6aaf83c7ed100040	يتناوب
fd00833825e52080	متناوب
fd00833825e52040	يتناوب
0d10de4cb3c090c0	بدلاً من ذلك
9314ec5173233040	يغير
87d53aa71c219200	رغم أن
54a5337a350a90c0	تماماً
d84dd470f8ad9080	إيثاري
e13fbc8840355080	سنخي
383db3fe15f9d0c0	دائماً
f7085e17e17d3040	أكون
aae1fb57d9261040	دمج
aae1fb57d9261080	مُدمَج
2c499d89ebbd5040	جمع
2c499d89ebbd5080	متراكم
8e1ff0a436e53040	يدهش
f2d678ae0bbe4080	مندهش
264394ecc4e9c040	يُدهش
fa3e8289367960c0	بشكل مذهل
a48bda797c9c5080	محيط
7cf132d6ab94f080	غامض
b0976a7667a51080	طموح
45673e520a073080	متناقض المشاعر
bf054fac5641c080	متنقل
e38c09622577d040	يكمن
f15a171d2d22b040	كمن
f15a171d2d22b080	مُكمَّن له
10fbf1d1e71ac040	يُحسِّن
258c424f21c01340	آمين
ac7f964e52cc2080	قابل
469b4543ac306040	يعدّل
280ad6afbfd40040	عدل
be11c7459cc81040	يعدل
240a1ab76ce33040	يصلح
00bfb372e7473080	ودود
61923e70d3491080	ودي
8e20b7aaaa9e54c0	وسط
b3850fd5b48094c0	وسط
0be4c7b4a0510080	أميني
2885c67fa2fdf080	آميشي
7fc555a1a6f04080	خاطئ
7fc555a1a6f040c0	بشكل خاطئ
04c7be1e6ee92080	سلوي
abd86f629b4aa0c0	بجنون
257f078fc38324c0	بين
b1d0fc83e45274c0	بين
b58223e934d9c080	عاشق
5f3e3442b90df080	غير متبلور
17fb0bf91477b040	أطفأ
17fb0bf91477b080	مُستهلَك
2d743dbe031c7040	بلغ
94e856584fde3040	يبلغ
c4791a99e09b3080	برمائي
0663db719b254080	برمائي
384574740d82f080	كافٍ
2a45b64881e8d040	ضخم
2a45b64881e8d080	مضخم
eacd442c876c9040	يكبر
09d62b65e6bf2040	يُضخِّم
0566b18a6ac960c0	بوفرة
ceefb7f0ee930040	يسلي
46e82465823f6080	مستمتع
46e82465823f6040	سلى
a89ea0fbec4a9080	مسلٍ
dc4aa8f1b5d4c080	نشواني
0426e4ca9cf13080	بنائي
37b4fcc58bbb3080	لاهوائي
e1f9f9feb4015080	تخديري
74c450b0d1ed4080	مسكن
8a5c481f95900080	تناظري
28e449364342f080	مماثل
0a799d0aa8e65080	تناظري
e5b2ad0a49435040	يُحلِّل
b247f9a96037b040	حلل
f4f73dbb8b0f0040	يحلل
d77c189528cc3080	تحليلي
76ae7e138954b080	تحليلي
b30a2a374dd100c0	تحليلياً
cdb11c4613226080	تحويلي
336e45e1274a3080	فوضوي
4cf655fcfd68c080	أناضولي
201dc0e314b60080	تشريحي
2c0ecdfe5c9db080	تشريحي
9ec14d69f758e0c0	تشريحياً
47d55e984c2ec080	موروث
c520411cf5835040	يثبّت
761c729828550040	رسا
761c729828550080	راسٍ
429a078b56479040	يرسي
dff6c3bbae5d9040	يثبت
6baaa56171d37080	مساعد
f13945e9a4f29200	و
b2aebefb826b80c0	أنداني
abbd845070aa8080	أنديزي
f0d5ece89474d080	أندوري
65a1cb57dbc62080	قصصي
7dfe446a5c2670c0	من جديد
7b50e74fd06b0080	ملائكي
5f055553d1839040	يغضب
f86967ab9456c040	أغضب
f86967ab9456c080	غاضب
a622b6d5d7ef5040	يُغضب
0f8702873d27d080	مائل
0f8702873d27d040	مال
a1a84f33d5e79080	أنجلي
17a963efbcc91080	أنجليكاني
9e995b52e41ad080	أنغولي
dbc1f805116380c0	بغضب
fa205d3644b81080	غاضب
2e20747f2613a080	زاوي
4f86d3adffbd2080	لامائي
eb5ba2a91d6d9040	يحرك
eb5ba2a91d6d9080	حي
66c8298d53617080	متحرك
68764cfa35b61040	يُحيي
68764cfa35b61080	مُحيٍ
ea163206d50cc080	متباين الخواص
b5b1951f00043040	لدّن
b8455680944d3040	يلدن
b53209ab7c09f040	يضم
aa0a2d44a2244040	ضم
9800a8bda9369040	يضم
a652f7260eda0040	يُعلِّق
188d680e010bc080	مشروح
188d680e010bc040	شُرح
173e2d47c75ae040	يعلن
0e9198aa428f4040	أعلن
db3e152b37113040	يعلن
6619ce5842af9040	يُعلن
52f0d5df7413a040	يزعج
e89e8928ad7fa080	منزعج
e89e8928ad7fa040	أزعج
532ff66b82d81080	مزعج
89867ea99aa09040	يُزعج
595172e20f698080	سنوي
595172e20f698040	حول لسنوي
efc6c55d0411a0c0	سنوياً
7045e6bae60d8080	حلقي
f834cce8a20b3080	مؤكسد أنودياً
d2225348f6826040	مسح
d2225348f6826080	ممسوح
88417a9aaecd3040	يمسح بالزيت
4190e85426d34080	شاذ
2373f5518b2120c0	قريباً
c43e095524a3a0c0	بشكل مجهول
c707891dde1b8540	آخر
e2e19bb35d2a8040	يجيب
2aa15ef97d0ba040	أُجيب
2aa15ef97d0ba080	مجاب
24c9c8b705948040	يجيب
0ecd79d523fc5040	يجيب
35db65adc5dd1080	عدائي
313c2ab2298b0080	قطبي جنوبي
37cd32eaf6072080	سابق
8453559e5a15b080	قبل الولادة
07c95acbda4ac080	أمامي
169c8329d8d77080	بشري المنشأ
9dd1814e01feb080	أنثروبولوجي
40a15881a8045080	مضاد
40a15881a80454c0	ضد
9506b66689236080	مضاد للشيخوخة
07c675b13f880080	مضاد للبكتيريا
e1a75b2360235080	مضاد للبكتيريا
d1c17ceba4ac1080	مضاد للسرطان
2d35d7251d9e9040	يتوقع
bf315adb5a09c080	متوقّع
bf315adb5a09c040	توُقّع
7862238a134fa040	يتوقع
46dc7147f3529040	يتوقع
4307857520b7c080	استباقي
d9cd886451f6d080	مانع للتخثر
5b3d15c8b36bc080	مضاد للاكتئاب
ca4e28e92993d080	مضاد للفطريات
0c4f94813cb1f080	مُستضدي
aecefc4577d08080	خافض للضغط
772110af747c7080	مضاد للميكروبات
9f6bf35574186080	مضاد للأكسدة
21d89a8218058080	مضاد للذهان
e815e7b79f2c1080	أثري
ba5530ab17408080	عتيق
42b5b220fc6c6040	أضفى مظهراً عتيقاً
b683711ff2013080	مُطهّر
92b1c0e782aa9080	معادٍ للمجتمع
a2d52163d9d0b080	مضاد للكهرباء الساكنة
416d239b8975e080	مكافحة الاحتكار
57e300c5f10d8080	مضاد للفيروسات
9445e1b4bb1ac080	مناهض للحرب
436db18fb2361080	قلق
5f248f762bc7a0c0	بقلق
de59722e4904e540	أي
1ba371f520661540	أي شخص
a50887aac7f7e0c0	على أي حال
82d8dae4c09c10c0	بعد الآن
7365aab350003540	أي شخص
d95bfa599e90f0c0	في أي مكان
28488c9531aa3540	أي شيء
6643001443fd50c0	في أي وقت
28d5ab098108f0c0	على أي حال
2e84d5edbacd60c0	على أي حال
ae82062205fd60c0	في أي مكان
2be7e9447402f080	أبهري
9ffb6d9915b090c0	بعيداً
d51199c43e3fa080	لامبالٍ
dcee0dbc9209c040	يقلد
a36e2343188e2080	مثير
6776becee4972080	قمي
7c368cc94eeaa0c0	للواحد
630052082f5a3080	رؤيوي
da8991f15f587080	اعتذاري
bc30dde17f84f040	يعتذر
ff10055e348d3040	يعتذر
b9697cf451b0d040	اعتذر
62e1698df8e0e040	يعتذر
fa30f728b1dd0040	يعتذر
8bff7dbd6b8ad080	موت مبرمج
a3d8c86a5b44f080	رسولي
bcc3c905c2a17080	أبالاتشي
acefb1848313b080	مذهول
acefb1848313b040	أذهل
1c9fac742247a080	مريع
43f289db38b9d080	واضح
ab6fd959ca0a70c0	على ما يبدو
cda16ecdd3756040	يستأنف
c085dbcabe096040	استأنف
82ebbdd7d854f080	جذاب
e18966188b42c040	يستأنف
8cd63620eea39040	يظهر
d57b076bb3eb9040	ظهر
1a44412ccd507040	يظهر
683fe954ede96040	يظهر
35ba8741462fb040	يُهدّئ
679f671c1dbb3080	استئنافي
13ae84e0ab902040	يلحق
2e7660fcd9c43040	ألحق
b3e482daaac04040	يُلحق
32f315f021227040	يصفق
b308a7f1f700b040	صفّق
94825aa515d1f040	يُصفق
e554022cee9a9040	طبق
7efd4d5687160040	يطبق
239e71997b641040	يطبق
92b54b6a487cd040	يطبّق
3d768a144fc36040	يُعيِّن
c4afd0ca3a15a040	عين
b35028a63ac77040	يعين
2cd0843b3a326040	يعين
2a242f87992c3040	قسّم
2a242f87992c3080	مُوزَّع
29fd9136bea41040	يُقيّم
095d4c7723a2a040	قيم
09c1e21ee826b040	يُقيِّم
9d84410af4d34080	ملموس
01c069bf84aa40c0	بشكل ملحوظ
9a021c7edfdd5040	يقدّر
63e7955c91eac040	قُدّر
63e7955c91eac080	مقدّر
0df46e710ea51040	يقدر
2fe0d1827e7b6040	يُقدّر
e84eb97403edc080	ممتن
18f9922768625040	يُلقي القبض
f053d1a8631fe040	اعتقل
ec4b350c51f2c080	متخوف
320932ea1d2a1040	يقترب
028bd902b0df7080	ودود
423d316dd2ec0040	اقترب
6af9a62504670040	يقترب
4a38bc82d7407040	يقترب
5208fc1a96f99040	يخصص
c7eaf8a77401f040	خصص
c7eaf8a77401f080	مخصص
2360d052453af0c0	بشكل مناسب
0bb7d2266b719040	يستحوذ على
42fdfc270f202040	يوافق
fcd82924bb905040	وافق
13ea7dc95e139040	يوافق
455fd696e4cff040	يوافق
455fd696e4cff080	موافق
66318b3d61b7f0c0	تقريباً
558934f843390080	تقريبي
558934f843390040	يقارب
b1ffc79bc14fd040	قرب
b1ffc79bc14fd080	تقريبي
af15c9dd8a6d90c0	تقريباً
1f9c9759d7e90040	يُقارب
ed054389b824d040	يُقرّب
cc889d5ba6d254c0	بخصوص
cc889d5ba6d25080	مناسب
10e422cd180f1080	مناسب
0dc7cac37bd4d0c0	بشكل ملائم
d8e22129edead080	مائي
bc1ac841f5523080	أزرق مخضر
88b93cc6961cd080	مائي
d61e3c124d1e7080	مائي
406df9983f611080	مائي
e24aebeeadac4080	عربي
6610c2d88e1c0080	عربي
0b1e766e3d791080	صالح للزراعة
04f104169f29f080	آرامي
32b8471816c1f080	تحكيمي
e9a0f7f8c09730c0	تعسفياً
49c2928868e2c080	تعسفي
25b74926672e6080	غامض
833ef6629361a080	أثري
ae04ce978ab15080	قديم
55f65593527d4080	مقوس
55f65593527d4040	قوس
c70826123539d080	نموذجي
f911b04c4adc7040	يُقوِّس
f911b04c4adc7080	مُقوَّس
a480892e4f51b080	معماري
152de27ac90870c0	معمارياً
7d631b9919e61080	أرشيفي
e82ef4134354f040	يؤرشف
175f15d146982080	مؤرشف
175f15d146982040	أُرشف
4ac951b251d7a080	قطبي
36c4d360f7ecb080	متحمس
af66c9747647a080	شاق
874c0f7eea854040	يكونون
9b15ec935d9c5080	مساحي
73f4e5008668d080	فضي
2d31fcbc7e4e8080	أرجنتيني
f52cb297ee4e4080	أرجنتيني
17f452af8ed92080	أرجنتيني
597c04354f8cf0c0	يمكن القول
84c1ca945149e040	يجادل
773c40a755cbf040	جادل
0923c6afa156f040	يُجادل
92056a15398ee040	يُجادل
af8fb854017d7080	جدلي
