# Interlingua translation file: English -> mr
# Format: hash<TAB>translation
hash	translation
5bc9f95ca053e080	अत्यंत वाईट
02381690f4ae8080	शैक्षणिक
320f4b53dd33b0c0	शैक्षणिकदृष्ट्या
73445274f6b70080	अकाडियन
37724a1bc6b79000	प्रवेग
786e5e8c733eb040	वेगवान करणे
f65fe33dd4dd1080	वेगवान
f65fe33dd4dd1040	वेग वाढवणे
64fc4ba7f7642040	वेग वाढवतो
350966825998d040	वेग वाढवणे
36a46dd75514b000	प्रवेगक
8e787f0be4a88080	उच्चारणात्मक
a59d660746eaf040	जोर देणे
5513c7252e2a8040	जोर दिला
6507c531d1cd3040	स्वीकारणे
54e2e21f7db4a080	स्वीकार्य
b54cc5fa943e9080	स्वीकृत
b54cc5fa943e9040	स्वीकारले
cbe29d9ba81f9040	स्वीकारणे
cbe29d9ba81f9080	स्वीकारणारा
8ea89e560f8b9040	स्वीकारतो
723089f5a7f33040	प्रवेश करणे
d28bf8ef656e2040	प्रवेश केला
1dee1cc243a44040	प्रवेश करतो
e21ac292a44fe080	प्रवेशयोग्य
ae62ed3ad33b2040	प्रवेश करणे
781fd5eb29bcd080	अपघाती
28db0666808c20c0	चुकून
0c78dccedecc8040	प्रशंसा करणे
9bb6c6559dcc2080	प्रशंसित
e545216382e48040	सामावून घेणे
c59664bd1cf54040	सामावून घेतले
6840f56852e89040	सामावून घेतो
407b3e603deeb080	सामावून घेणारा
3b3440a4f3bce040	सोबत केले
3b3440a4f3bce080	सोबत असलेला
fb202804a67f3040	सोबत असणे
cb950c83a95b0040	सोबत जाणे
4d4a343e7acdb080	सोबतचा
4d4a343e7acdb040	सोबत जाणे
6d959a45b892b040	पूर्ण करणे
af22ea9bb199e080	कुशल
af22ea9bb199e040	पूर्ण केले
8b7c9450ef522040	पूर्ण करतो
2647f2e8bbc64040	पूर्ण करणे
87cab753db57e040	देणे
03664011f21ac040	दिलेला
f51b00d32f5a50c0	त्यानुसार
ac18ee09a7fed000	करार
ac18ee09a7fed040	मिळवून देतो
b87f34838c7a9080	जबाबदार
bf68e6e042512040	हिशेब दिला
daab1c0fb3c7a000	अक्रा
2dfe1cb958232080	मान्यताप्राप्त
2dfe1cb958232040	मान्यता दिली
5cbbb0d105d52040	मान्यता देत आहे
8e77bf7454944000	संचित
588e94ba73f61040	जमा होणे
19bf4dc42abe9080	जमा झालेला
7e21ba4f7e625040	जमा होत आहे
234c1bf6aa870040	जमा करणे
fd03ed434ee7c040	जमवले
0661214156300040	साठवतो
911ccdc1fa5e9040	जमा करत आहे
3f84db92be971080	अचूक
cb62784e21feb0c0	अचूकपणे
f1b4c8fe07ff4040	आरोप करणे
a21525bcd343e040	आरोप केला
f3a28f3d70644040	आरोप करतो
df4510b3a9d99040	आरोप करणे
721deff46032e080	सवयीचा
db92637d85141080	उत्कृष्ट
b13869436f787080	अॅसिटिक
bc354f3c7d0e0040	दुखणे
77aead90852f1000	वेदना
77aead90852f1040	दुखणे
5195e3e9dbcdd080	साध्य
b57b27da872d4040	साध्य करणे
493719a710c09040	साध्य केले
c05bd26290adb040	साध्य करतो
9393e1000c7e9040	साध्य करणे
6f9aa9bbf6f3f080	दुखणारा
6f9aa9bbf6f3f040	दुखत आहे
e2ba6896c832d080	आम्लयुक्त
386c8da883bb8080	आम्लीय
16b94fcd005ed040	मान्य करणे
b49b1cb54af4d040	मान्य केले
b49b1cb54af4d080	स्वीकारलेला
008351c7292f9040	मान्य करतो
95ec1ad8b8047040	मान्य करणे
0dbccca9dd901080	ध्वनिक
637396d691197080	ध्वनिविषयक
1c02bab23e1e1040	परिचित करणे
73452230d07a2000	ओळखीचे
11bc51411553d080	परिचित
9580d918eeb70040	मिळवणे
22f3332fbbeb2040	मिळवले
22f3332fbbeb2080	प्राप्त केलेला
3f213c7cca4fc040	प्राप्त करतो
41fe3bef29c11040	मिळवणे
0598a9517898f040	निर्दोष सोडले
0598a9517898f080	मुक्त
37b23fe5979fb080	कसरतीचा
884546d7f85264c0	पलीकडे
884546d7f85260c0	ओलांडून
fd568b3122aab080	ॲक्रिलिक
f5f4c1c9b4628040	अभिनय करणे
ab516ae26c7b2040	वागले
8bfa9aa86ae0e040	अभिनय करत
a0f50a1e9bbf2080	कृतीयोग्य
0fb3b9633e375040	सक्रिय करणे
40923248f3f89040	सक्रिय केले
99f7c01f5c488040	सक्रिय करणे
9aa476a16a949040	सक्रिय करणे
97b431c6508e0080	सक्रिय
674dcd338280a0c0	सक्रियपणे
06f6d12eaa1c8000	अ‍ॅक्टन
a30ca4e899b0c040	कृती करतो
a67f452378c51080	वास्तविक
0e0c6d4b415f00c0	खरोखर
00a6983485a8d080	विमालेखकीय
4d72901efc87d000	विमागणितज्ञ
0524d1d7b2044040	चालू करणे
e96f68c9eabc1040	कार्यान्वित केले
d67fb5881f149000	अॅक्चुएटर
7ff2163d2a821080	तीव्र
205904e865a0b0c0	तीव्रतेने
c57d9634c7dc3080	अचक्रीय
16cb43562fc790c0	संथपणे
5e31435ff6d12080	अटल
570af80a02d88040	जुळवून घेणे
26482e1d68393080	अनुकूलनीय
c5e2f87d4f534080	जुळवून घेतलेला
c5e2f87d4f534040	जुळवून घेतले
320f37346da92040	रुपांतरित करणे
4c81dadb36ac1080	अनुकूलनशील
4f0d39671740b040	जुळवून घेतो
ffb352e13fd28040	जोडणे
2bee98317da6a040	जोडले
06a720c4f98d6000	परिशिष्टे
cad9cbe4c3220040	व्यसन लावणे
45a56feee1bb8080	व्यसनाधीन
7cd90812589ba080	व्यसनाधीन करणारा
80876ebc1da2e000	व्यसने
b428a8582380a080	व्यसनकारक
995d68c7d5a6f040	जोडत
c17da9ba74213080	अतिरिक्त
6bb6e92db32d70c0	याव्यतिरिक्त
543d3ab02bdec080	योगात्मक
fc666635f5471040	संबोधित करणे
8367ed1cbef0b080	संबोधनीय
f15d599fb1805040	संबोधित केले
048ec15dfb105040	संबोधित करणे
ad9530c845c52040	जोडतो
547db67a07679000	अॅडेल
4969eeda6fb2f080	निपुण
d0aba09c766cc080	पुरेसा
f409da41589f30c0	पुरेसे
9dae799b676f3040	चिकटणे
3aebe288d9987040	चिकटलेला
b94c4d4177d66080	चिकटलेला
e1ba5b1465e71000	अनुयायी
bc12725a53958040	चिकटतो
f77e24ed7606f040	चिकटत आहे
55e09a28ac89a080	चिकट
c4b9d1e0ae784080	समोष्ण
87a2b849c728f340	निरोप
b5dc9b4a5682c340	अलविदा
73e608221c005080	मेदयुक्त
e68fbc1d45f62000	अ‍ॅडिरॉंडॅक
984bad50f1fef080	लगतचा
4065bffb3a785000	विशेषणे
8c34281d3f04a080	लगतचा
31461680ea4c3080	सहायक
0d787a5598f36040	स्थगित करणे
8c56b0aec6af2040	तहकूब केले
7f041d93ccefe040	निर्णय दिला
5f5af45500982040	न्यायनिवाडा केला
fe606b28cba18080	जोडलेला
4fd20f1eb97cf040	समायोजित करणे
46d7364792e00080	समायोज्य
e55a2d6a1cd8b080	समायोजित
e55a2d6a1cd8b040	समायोजित केले
7f3572fd65095000	समायोजक
4ce41540b4428040	समायोजित करणे
a4bb14fbf9fe8040	समायोजित करतो
a1870569f2f24080	सहायक
f6272c85d8f20040	प्रशासन करणे
1dddfc3a4362d040	प्रशासित केले
33fe098febb57040	प्रशासन करणे
9cee523b9503c040	प्रशासन करणे
5cff184d03316080	प्रशासकीय
cd2a9aadcda1f0c0	प्रशासकीयदृष्ट्या
0e303924777ed080	प्रशंसनीय
c652680d570710c0	प्रशंसनीयपणे
a51b4b8f48a31040	प्रशंसा करणे
185b818da4382040	प्रशंसा केली
67f5ec4786cf7040	कौतुक करत आहे
67f5ec4786cf7080	कौतुककारी
d2679326ef1ee080	स्वीकार्य
aad044a8f158a040	कबूल करणे
1d725f77cd212040	कबूल करतो
33668fb489ea5040	कबूल केले
6b9d03d86417c0c0	मान्यतेने
c1ff4737ce52c040	कबूल करणे
310f243f60d46040	समज दिली
220d6a786a94a080	किशोरवयीन
880865b207f6a040	दत्तक घेणे
3074379ee66ff040	दत्तक घेतले
e5252cec5e375000	दत्तक घेणारे
9a89eabaec9d1040	दत्तक घेणे
8b105f6ecb087000	दत्तक
1efe396d00131080	दत्तक
ff3d55dc0be74040	दत्तक घेतो
7d65f6b764182080	आकर्षक
2c4d83d104f24040	उपासना करणे
f6850e0fbe227040	पूजले
1c2b39cb24724040	सजवणे
90c620feac277080	सजवलेला
90c620feac277040	सजवला
445dbf5e347a7080	अधिवृक्क
5c3931f74a295080	अॅड्रेनर्जिक
991d425e5a5c1080	अॅड्रियाटिक
c0c9dab29abdc080	वाहत जाणारा
c0c9dab29abdc0c0	वाहत
c6b74008c3334040	अधिशोषित केले
3e1e0e8cd2b0d080	प्रौढ
359b5dcc482a5040	पुढे जाणे
359b5dcc482a5080	आगाऊ
ad39cb040e71e080	प्रगत
b4cab5b826041000	प्रगती
2bd12e961479e040	पुढे जातो
c485399659a19040	प्रगती करणे
2f485848c1dde080	फायदेशीर
c113f34c9c8c7000	साहसी
68f962afec05d080	साहसी
2f8b7c8fd8b39080	प्रतिकूल
8d7f1edc972a3000	विरोधक
9b2cc0d673d87080	प्रतिकूल
656050c331aa60c0	प्रतिकूलपणे
7b1de3075272b040	जाहिरात करणे
1ec58a47ddd4a040	जाहिरात केली
3ac53981ec18a040	जाहिरात करतो
ad88da308136a080	सल्ला देण्यायोग्य
656115316b338040	सल्ला देणे
3545f27037c03040	सल्ला दिला
3545f27037c03080	सल्ला दिलेला
908abc416e122040	सल्ला देतो
bc4e2e070e61e040	सल्ला देणे
a9bbcb22f9d9b080	सल्लागार
3089bafa4bc9b040	समर्थन करणे
887237ec73d96040	समर्थन केलेले
cfb13d2d8bdba040	समर्थन करणे
d1208896e3471040	समर्थन करणे
70330105eb87a080	एजियन
c135d92bd2adf080	हवाई
17278e2852020000	अँटेना
bf80c2630cd3c080	हवाई
a54cae2514be9080	एरोबिक
6a63ff9f45038080	वायुगतिकी
3f10146390695080	वैमानिकी
0732a4392342b000	एरोसोल
cf82a9ab3bdfa080	अंतराळ
788c758491e5d080	सौंदर्यशास्त्रीय
dd8c4a48d20740c0	सौंदर्यदृष्ट्या
948bc093ea6130c0	दुरून
298e2096582b6000	व्यवहार
25d1cda2eba07040	प्रभाव पाडणे
27a12454cd6c1080	प्रभावित
27a12454cd6c1040	प्रभावित झाले
d99bacaa60e6c040	प्रभावित करणे
d99bacaa60e6c080	प्रभावित करणारा
ed2aefdbf3398080	प्रेमळ
2e87252973ff80c0	प्रेमाने
7557b21575104000	प्रेम
9783dda25bc3c080	भावनात्मक
fe0ad04b213e0040	प्रभावित करतो
6dc4732a6b83f080	अभिवाही
d2ec528d2b43c000	प्रतिज्ञापत्रे
f0a400d6345ce040	संलग्न करणे
7bb51b07b9c0b080	संलग्न
7bb51b07b9c0b040	संलग्न केले
92aad9a15ae0b080	सजातीय
59b664dc4e9d4040	पुष्टी करणे
6bec709bbfa18080	होकारार्थी
af5854b95e6760c0	होकारार्थी
46f8ccc659f15040	पुष्टी करत आहे
46f8ccc659f15080	पुष्टीकारी
b4b704a3be4a3040	पुष्टी करतो
454ba76239ab0040	जोडणे
683f0e0d88471040	चिकटवले
683f0e0d88471080	जोडलेला
9e520050282e7080	पीडित
019f25846d4bc080	समृद्ध
572bb8e490978040	परवडणे
51f81f59e1b94080	परवडणारा
e79a1f192b1510c0	परवडणाऱ्या किमतीत
7e1beb571583b040	परवडले
635371c74d8c7040	परवडत आहे
cbb538d96ed36040	परवडणे
cf1069dec5058040	अपमान करणे
a54986f6dd545080	अफगाण
d87dc7b3588e6080	अफगाणी
6cc7fcdb6ab87000	अफगाण लोक
d0c0422c4b8480c0	दूर
4604dbfc3b85b080	तरंगणारा
4604dbfc3b85b0c0	तरंगत
e3d3a3d18bc6b0c0	पायी
e3d3a3d18bc6b080	चालू
db76302c2dd5c080	वरील उल्लेखित
deca65960d86c080	पूर्वोक्त
93d70ca829007000	आफ्रिका
f29858ccdb521080	घाबरलेला
c8a888a12d6f1080	आफ्रिकन
787883e407f090c0	मागे
8c49910fe30214c0	नंतर
8c49910fe3021200	नंतर
99fbe19068be0000	दुपार
ead34a451826d080	शाळेनंतरचा
a04f50cb61523000	आफ्टरशेव्ह
a950cb5d7e8660c0	नंतर
6cbae9d79d205000	आगा
76c7ae571b93c0c0	पुन्हा
52359cb0b6a524c0	विरुद्ध
3b1271392b495080	तोंड उघडे
54aa6e53477d2000	अगासी
2d29b99b8573d080	वृद्ध
c3a7bc15181ec080	वृद्ध होणारा
17b694bd47a6b080	शाश्वत
02f8025caa25b000	अॅगी
ca3df0acede14040	चिडवणे
a93f04f1c4de9080	गंभीर
69f2afa29a04f080	चिडवणारा
69f2afa29a04f040	चिडवत आहे
df34966ac62b3080	एकत्रित
df34966ac62b3040	एकत्र करणे
706bcd4602e25040	एकत्र करतो
7e384ca72cbb7040	एकत्रित करत आहे
7692167410834080	आक्रमक
ffe28c8c277140c0	आक्रमकपणे
6f6bc39432281080	दुखावलेला
15576e8f46eb3080	चपळ
b119b7c25219a080	वयोवृद्ध
1fdd56c01608c080	अस्वस्थ
1fdd56c01608c040	अस्वस्थ केले
4d7eb57d0c49a080	अज्ञेयवादी
5e64a547207ba0c0	पूर्वी
0e1ee75615df9000	उत्तेजक
2df7e681053a3080	वेदनादायक
2df7e681053a3040	तळमळणे
d9c64e88266f4000	आग्रा
96142014404b1080	कृषीविषयक
69cd019f95634040	सहमत होणे
40ecfee2e4c0c080	सहमत
2838f1e6d8b84040	सहमत झाले
a164bf29b9389040	सहमत होणे
b833573a32c5b040	सहमत होतो
a79f48ef848d5080	शेतीविषयक
8888afcfab999080	कृषीशास्त्रीय
451bc9a2f9a70340	अहा
27c93c7bbc0330c0	पुढे
57ff4b549786f340	खाकरणे
b8461e274bbb8340	अहोय
c985aed1f5304040	मदत करणे
527a5b868b295000	आयडा
40ce24317336d040	मदत करणे
4603035e930a5040	आजारी असणे
d3f2fcf3960e3080	आजारी
152423daa9958000	आजार
b3bffc67a5797040	लक्ष्य ठेवणे
15e5d3cc87826080	उद्देशित
15e5d3cc87826040	लक्ष्य केले
b72248bc341e7040	लक्ष्य करणे
d65f13d928108040	लक्ष्य करतो
b669cd120ae3c000	ऐन
af49a351a35fa000	एअरबॅग
5103797c7591a080	हवाई
3d0cd3f8dd960040	एअरब्रश करणे
c7db92988b106000	एअरबस
c0fc760a997b5080	प्रसारित
aef382b6545bd040	हवाई वाहतूक करणे
bead2b0d41b0f000	वायुसैनिक
49f9f4b993a3f040	दाखवतो
c492206c1e198080	हवाबंद
8d06c119a04a8000	वायुतरंग
e40ab010c780b080	हवेशीर
d74addf21ca64000	एआयएस
5562b326a7588000	मार्गिका
7ba768401e4920c0	उर्फ
06f74f28ecc21080	समान
0c4f229c00446000	अकिता
00a4954ccc2274c0	प्रमाणे
eadff1561caac080	शुभ्र
937388fb99a42040	सावध करणे
a0b0470c17285080	घाबरलेला
c0e95a9fc37dc080	चिंताजनक
ff1e45d778015040	सावध करणे
e065c4677d281340	अरेरे
5ae1d0c037dcc080	अलास्कन
58d4719542786000	अल्बन
669aef345aa54080	अल्बेनियन
31fbafb2d5c28000	अल्बेनियन लोक
7a4b0649c6d2b200	जरी
e862055146d4f080	मद्यपी
2dd6d480f8b63000	मद्यपी
250179e441728000	अल्कोहोल
6482ea4c516ed000	अल्ड
f21fcfcccd1e1000	अलेक
f4d1a2430d6e3080	सतर्क
f4d1a2430d6e3040	सावध करणे
40bcb8a4335a0040	सावध केलेला
8b1d852e1cc8a040	सावध करणे
6b7b079e95e0f000	एल बिअर
4834665153c06080	अलेउशियन
8c29dc9fb2cdd000	अल्फ्रेडो
feb412923a3a0000	अल्ग
425f15dbfeb4a080	शैवालाचा
d96a738ec32a8080	बीजगणितीय
a3e4e10527f9b000	बीजगणित
2b68cdd1168e9080	अल्जेरियन
a1e3d46bae16a000	अल्गोंक्विन
da8f63bccf0a1080	अल्गोरिदमिक
cdea7757ddbe0000	अलहंब्रा
2e9bb3590a5b3080	परकीय
b3bb5042b5033040	दुरावणे
043a9a0755fc8040	दूर केले
043a9a0755fc8080	परका केलेला
004bda713bfbe040	दुरावणे
004bda713bfbe080	परकेपणा आणणारा
bbdffd8aa20a2040	उतरणे
bbdffd8aa20a2080	पेटलेला
6344e1e6eefd4040	संरेखित करणे
b0cfd363098f9080	संरेखित
b0cfd363098f9040	जुळवणे
c79f15e078623040	संरेखित करणे
661e4eacf56d4000	संरेखन
a51720cbabc36040	संरेखित करतो
8c53d746ef76c080	सारखा
8c53d746ef76c0c0	एकसारखे
bb66440e6b992040	रेषेत आणणे
01820195a7136080	अॅलिफॅटिक
6b32f7eb14d82080	जिवंत
ad469b56537a4080	क्षारीय
513a2286f3fd3080	सर्व
513a2286f3fd3540	सगळे
360326772adb8040	आरोप करणे
6de9752c78477080	कथित
6de9752c78477040	आरोप केला
560417afa19910c0	कथितपणे
5355a9d698c21040	आरोप करणे
ee254c2fef291040	आरोप करणे
399b4f184c5b3080	रूपकात्मक
c2cadcf348d24000	अॅलील
1d9cc992261ba080	अलील संबंधित
e68d7fea93945080	अॅलर्जीकारक
9702a66519577000	ऍलर्जीकारक
e3d7bc60bb435080	ॲलर्जिक
f9e8f8b5f83f4040	कमी करणे
9b24ad1897edf040	कमी केले
9b24ad1897edf080	सौम्य केलेला
113b12b6d85cc040	कमी करणे
8b78cb19b3250000	गल्ल्या
ae1387498eaa9080	मित्रराष्ट्र
c46af581c373a040	सहकार्य करणे
0e73726097154040	वाटप करणे
33b06cb82eeb9040	वाटप केले
e4938edd16484040	वाटप करतो
9ed7cdf226d43040	वाटप करणे
9be3eb2ac07a4040	वाटप करणे
bb79e452b0d0c000	वाटप
d95c0544b54af040	वाटप केलेला
8c4523e3ae047040	परवानगी देणे
912fc0caf77e6080	अनुज्ञेय
1ce8afdb75639080	अनुमत
1ce8afdb75639040	परवानगी दिली
a9aff46ac0871040	परवानगी देत
5e7d184f7ab92040	परवानगी देतो
a09a3e520a917040	उल्लेख केला
4e8b585d6ae44040	मोहित करणे
77376bf5ffa97080	मोहक
77376bf5ffa97040	मोहित करत आहे
948328d24c640080	गाळाचा
dee7192b072e5040	संलग्न करणे
eb085d2ea52a4000	पंचांग
dfb7b19642155080	सर्वशक्तिमान
bbe176725a575000	बदाम
6ffdf66ca88420c0	जवळजवळ
f5d064d42f9260c0	वर
dae4f011a81da340	अलोहा
7f88f1ea635b2080	एकटा
7f88f1ea635b20c0	एकट्याने
d1c4c4881d27b4c0	बरोबर
d1c4c4881d27b0c0	बरोबर
d4fc4d2552b064c0	बाजूला
d4fc4d2552b060c0	सोबत
e70cb269adc70080	अलिप्त
e70cb269adc700c0	दूर
3015219afa18f0c0	मोठ्याने
2cb8a2f3c20af080	वर्णमालाक्रमाने
fb89b29d2a442080	वर्णक्रमानुसार
73658cec8a1780c0	वर्णक्रमाने
b8623a99a783f000	वर्णमाला
ded0e77f613f5080	अक्षरांकीय
525fbdfa0281b080	अल्फान्युमेरिक
dfcc8a4de0990080	अल्पाइन
85b21cdc7aa630c0	आधीच
9fca80873cdde080	ठीक
9fca80873cdde0c0	ठीक आहे
02c3d3fad0a940c0	सुद्धा
b79998662aa0c080	पर्यायी
0aa17e1d59999040	बदलणे
903a719497233080	बदललेला
41daf879cb35c040	बदलणे
73654c60e38e1080	पर्यायी
73654c60e38e1040	बदलून येणे
d56a9e93850be0c0	आलटून पालटून
6aaf83c7ed100040	बदलतो
6aaf83c7ed100000	पर्यायी
fd00833825e52080	पर्यायी
05febba9889cb080	पर्यायी
0d10de4cb3c090c0	पर्यायाने
9314ec5173233040	बदलणे
87d53aa71c219200	जरी
abe0e3368574e000	उंची
54a5337a350a90c0	एकूण
361a149db1232000	आल्टो
d84dd470f8ad9080	परोपकारी
8f37fe9bccc26000	माजी विद्यार्थिनी
e13fbc8840355080	वायुकोषीय
383db3fe15f9d0c0	नेहमी
f7085e17e17d3040	आहे
aae1fb57d9261040	एकत्र केले
aae1fb57d9261080	एकत्रित
2c499d89ebbd5040	जमा केले
2c499d89ebbd5080	संग्रहित
b110731e09ae0080	हौशी
8e1ff0a436e53040	चकित करणे
f2d678ae0bbe4080	चकित
264394ecc4e9c040	आश्चर्यचकित करतो
665a62d16bb46080	अद्भुत
fa3e8289367960c0	आश्चर्यकारकरित्या
a48bda797c9c5080	परिवेशी
ab816871b22a3000	संदिग्धता
7cf132d6ab94f080	संदिग्ध
b0976a7667a51080	महत्त्वाकांक्षी
45673e520a073080	द्विधा मनस्थितीत
a866b6506c601000	अ‍ॅम्ब्रोज
701ac4a540b08000	रुग्णवाहिका
bf054fac5641c080	चालण्यास सक्षम
e38c09622577d040	घात करणे
f15a171d2d22b040	घात केला
f15a171d2d22b080	हल्ला झालेला
10fbf1d1e71ac040	सुधारणे
258c424f21c01340	आमीन
ac7f964e52cc2080	मान्य करणारा
469b4543ac306040	दुरुस्त करणे
280ad6afbfd40080	सुधारित
280ad6afbfd40040	सुधारणा केली
be11c7459cc81040	दुरुस्त करणे
72ace96894f2f080	अमेरिकन
00bfb372e7473080	मैत्रीपूर्ण
61923e70d3491080	मैत्रीपूर्ण
8e20b7aaaa9e54c0	मध्ये
b3850fd5b48094c0	मध्ये
9bd6afa2a58a6000	मित्र
2cafe7eb6cc0b000	अमीन
0be4c7b4a0510080	अमिनो
36c05176eaaf2000	अमीस
2885c67fa2fdf080	अमिश
7fc555a1a6f04080	चुकीचा
7fc555a1a6f040c0	चुकीच्या पद्धतीने
04c7be1e6ee92080	उल्बी
abd86f629b4aa0c0	वेडेपणाने
257f078fc38324c0	मध्ये
b1d0fc83e45274c0	मध्ये
b58223e934d9c080	प्रणयी
5f3e3442b90df080	आकारहीन
17fb0bf91477b040	परतफेड केली
17fb0bf91477b080	परतफेड केलेला
2d743dbe031c7040	झाला
94e856584fde3040	बेरीज होत आहे
c4791a99e09b3080	उभयचर
65b88306c069b000	उभयचर
0663db719b254080	उभयचर
384574740d82f080	पुरेसा
2a45b64881e8d080	विस्तारित
eacd442c876c9040	वाढवणे
09d62b65e6bf2040	वाढवणे
4e82ef0a0fd79000	मोठेपणा
0566b18a6ac960c0	भरपूर
03ab1c2eb3c0e000	अ‍ॅमट्रॅक
ceefb7f0ee930040	मनोरंजन करणे
46e82465823f6080	आनंदित
853dd4799ab72000	मनोरंजन
a89ea0fbec4a9080	मनोरंजक
dc4aa8f1b5d4c080	अमायलॉइड
0426e4ca9cf13080	अ‍ॅनाबॉलिक
37b4fcc58bbb3080	अनॅरोबिक
e1f9f9feb4015080	भूलकारक
8138f0984c049080	गुदद्वारासंबंधी
74c450b0d1ed4080	वेदनाशामक
d75cbe1afdc3b000	वेदनाशामक
8a5c481f95900080	अॅनालॉग
b9ff114ac2084000	साधर्म्य
28e449364342f080	समरूप
af7226ed94c0c000	अॅनालॉग्ज
0a799d0aa8e65080	समरूप
881a0fe2e7146000	सादृश्य
e5b2ad0a49435040	विश्लेषण करणे
f4f73dbb8b0f0040	विश्लेषण करणे
d77c189528cc3080	विश्लेषणात्मक
76ae7e138954b080	विश्लेषणात्मक
b30a2a374dd100c0	विश्लेषणात्मकपणे
cdb11c4613226080	अॅनामॉर्फिक
be023cd2ca819000	अराजकतावादी
4cf655fcfd68c080	अनातोलियन
201dc0e314b60080	शरीररचनाशास्त्रीय
2c0ecdfe5c9db080	शारीरिक
9ec14d69f758e0c0	शरीररचनात्मकदृष्ट्या
47d55e984c2ec080	पैतृक
c520411cf5835040	नांगर टाकणे
761c729828550080	नांगरलेला
429a078b56479040	नांगर टाकत आहे
dff6c3bbae5d9040	लंगर करतो
86a8e3e472fda080	प्राचीन
ce1d0669841ad000	प्राचीन लोक
6baaa56171d37080	सहायक
174871af605e4000	अंकोना
f13945e9a4f29200	आणि
b2aebefb826b80c0	अंदांते
abbd845070aa8080	अँडीयन
f0d5ece89474d080	अँडोरन
70a9d6d0e86cf000	अँड्रोमेडा
65a1cb57dbc62080	किस्सेदार
9dbe11133d576000	किस्से
7dfe446a5c2670c0	पुन्हा नव्याने
7b50e74fd06b0080	देवदूतांचा
c913c82808057000	अँजेलिका
7781cddc74092000	अँजेलिक
5f055553d1839040	रागावणे
f86967ab9456c040	रागावले
f86967ab9456c080	रागावलेला
a622b6d5d7ef5040	रागवतो
a622b6d5d7ef5000	अंजेर
0f8702873d27d080	कोनीय
a1a84f33d5e79080	अँग्लियन
